time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,shortwave_radiation
2025-04-23T13:00,20.0,58,0.0,757.2,12.6,906.0
2025-04-23T14:00,19.5,58,0.4,756.0,13.7,755.0
2025-04-23T15:00,17.3,71,1.0,755.1,8.4,435.0
2025-04-23T16:00,16.7,75,0.2,754.6,4.1,206.0
2025-04-23T17:00,15.4,84,4.6,754.6,5.6,268.0
2025-04-23T18:00,14.3,92,1.3,755.0,3.4,48.0
2025-04-23T19:00,13.9,89,1.7,755.8,5.3,0.0
2025-04-23T20:00,13.1,93,0.0,754.9,0.8,0.0
2025-04-23T21:00,12.2,99,0.0,754.9,3.6,0.0
2025-04-23T22:00,12.4,100,0.0,755.6,2.7,0.0
2025-04-23T23:00,12.2,100,0.0,755.7,1.2,0.0
2025-04-24T00:00,11.5,100,0.0,755.0,1.3,0.0
2025-04-24T01:00,11.6,99,1.2,754.8,4.9,0.0
2025-04-24T02:00,11.9,99,0.3,754.6,0.9,0.0
2025-04-24T03:00,11.6,99,0.1,754.1,1.0,0.0
2025-04-24T04:00,11.0,99,0.0,754.0,2.2,0.0
2025-04-24T05:00,11.1,99,0.0,754.2,0.4,0.0
2025-04-24T06:00,11.0,99,0.0,754.6,1.1,1.0
2025-04-24T07:00,12.5,96,0.0,756.0,1.0,86.0
2025-04-24T08:00,13.6,87,0.0,758.0,4.0,245.0
2025-04-24T09:00,15.5,80,0.0,759.3,2.8,431.0
2025-04-24T10:00,17.2,71,0.0,759.6,0.7,529.0
2025-04-24T11:00,18.4,65,0.1,759.6,3.3,617.0
2025-04-24T12:00,18.7,65,0.2,758.8,7.0,638.0
2025-04-24T13:00,17.7,69,6.4,757.4,7.0,598.0
2025-04-24T14:00,17.6,73,0.6,756.4,6.3,567.0
2025-04-24T15:00,17.9,70,0.2,755.8,5.8,432.0
2025-04-24T16:00,17.6,65,0.1,755.2,7.2,395.0
2025-04-24T17:00,17.1,66,0.0,754.9,6.1,226.0
2025-04-24T18:00,15.6,79,0.0,755.0,2.4,80.0
2025-04-24T19:00,14.5,84,0.0,755.2,3.4,0.0
2025-04-24T20:00,14.0,89,0.0,755.6,0.6,0.0
2025-04-24T21:00,13.0,93,0.0,755.8,0.6,0.0
2025-04-24T22:00,11.8,99,0.0,755.3,1.2,0.0
2025-04-24T23:00,11.2,100,0.0,754.7,0.4,0.0
2025-04-25T00:00,10.9,100,0.0,754.1,0.4,0.0
2025-04-25T01:00,11.1,100,0.0,753.7,0.4,0.0
2025-04-25T02:00,11.6,100,0.0,753.7,1.9,0.0
2025-04-25T03:00,11.7,99,0.0,753.6,2.0,0.0
2025-04-25T04:00,11.6,99,0.0,753.5,1.7,0.0
2025-04-25T05:00,11.6,98,0.0,754.1,2.2,0.0
2025-04-25T06:00,11.8,95,0.0,755.1,5.2,1.0
2025-04-25T07:00,12.4,92,0.0,756.2,3.5,71.0
2025-04-25T08:00,14.1,89,0.0,757.4,3.9,192.0
2025-04-25T09:00,15.7,85,0.1,758.5,3.8,478.0
2025-04-25T10:00,18.1,74,0.1,759.1,0.4,763.0
2025-04-25T11:00,20.1,62,0.1,758.7,3.9,787.0
2025-04-25T12:00,19.1,62,0.1,757.4,5.2,625.0
2025-04-25T13:00,19.0,62,0.1,756.6,6.6,585.0
2025-04-25T14:00,18.4,65,0.3,755.7,7.8,552.0
2025-04-25T15:00,19.6,62,0.2,755.5,4.7,619.0
2025-04-25T16:00,17.1,75,2.8,754.6,11.1,440.0
2025-04-25T17:00,15.7,83,0.8,754.9,2.2,134.0
2025-04-25T18:00,14.5,95,2.0,755.1,4.6,22.0
2025-04-25T19:00,14.0,98,0.3,755.3,5.0,0.0
2025-04-25T20:00,14.0,96,0.6,755.8,3.0,0.0
2025-04-25T21:00,13.4,98,2.4,756.3,5.6,0.0
2025-04-25T22:00,13.3,97,1.0,756.5,1.9,0.0
2025-04-25T23:00,13.2,95,0.6,756.4,0.2,0.0
2025-04-26T00:00,12.4,97,0.4,755.5,2.3,0.0
2025-04-26T01:00,11.9,99,1.3,755.0,4.3,0.0
2025-04-26T02:00,11.7,99,0.1,754.4,2.2,0.0
2025-04-26T03:00,11.7,99,0.0,754.0,1.5,0.0
2025-04-26T04:00,11.2,99,0.0,753.6,0.6,0.0
2025-04-26T05:00,10.9,99,0.9,753.9,1.9,0.0
2025-04-26T06:00,11.0,98,0.8,754.5,2.1,1.0
2025-04-26T07:00,12.2,95,0.1,755.7,1.8,62.0
2025-04-26T08:00,13.4,92,0.7,757.3,3.2,132.0
2025-04-26T09:00,14.3,86,0.2,758.2,3.4,216.0
2025-04-26T10:00,15.8,80,0.0,758.8,2.7,395.0
2025-04-26T11:00,17.2,72,1.4,758.8,5.0,500.0
2025-04-26T12:00,17.7,63,12.1,758.6,5.0,657.0
2025-04-26T13:00,18.2,63,0.7,757.3,3.2,515.0
2025-04-26T14:00,16.8,71,0.4,755.9,9.4,422.0
2025-04-26T15:00,16.7,75,0.2,755.2,5.4,401.0
2025-04-26T16:00,16.3,73,0.2,754.7,3.6,309.0
2025-04-26T17:00,16.0,77,0.2,754.7,4.4,226.0
2025-04-26T18:00,14.2,88,0.5,754.6,2.4,60.0
2025-04-26T19:00,13.2,95,2.1,755.4,0.6,0.0
2025-04-26T20:00,13.8,93,1.4,756.2,2.7,0.0
2025-04-26T21:00,13.4,94,1.7,756.5,0.2,0.0
2025-04-26T22:00,13.1,96,0.4,756.7,1.1,0.0
2025-04-26T23:00,12.9,96,0.1,756.7,1.1,0.0
2025-04-27T00:00,12.7,97,0.0,756.1,2.6,0.0
2025-04-27T01:00,12.3,98,0.0,755.6,2.9,0.0
2025-04-27T02:00,12.2,97,0.0,755.3,0.7,0.0
2025-04-27T03:00,12.0,97,0.0,754.8,3.1,0.0
2025-04-27T04:00,10.8,99,0.0,753.7,2.1,0.0
2025-04-27T05:00,10.7,98,0.0,753.9,3.1,0.0
2025-04-27T06:00,10.4,99,0.0,754.1,2.6,2.0
2025-04-27T07:00,11.8,95,0.0,755.8,2.8,101.0
2025-04-27T08:00,14.6,84,0.0,758.1,4.0,365.0
2025-04-27T09:00,16.5,72,0.1,759.0,2.9,575.0
2025-04-27T10:00,17.9,63,0.1,759.5,4.5,725.0
2025-04-27T11:00,19.0,56,0.1,759.4,7.3,808.0
2025-04-27T12:00,20.3,50,0.1,758.9,7.4,872.0
2025-04-27T13:00,20.7,49,0.1,757.8,7.4,825.0
2025-04-27T14:00,20.8,49,0.1,756.7,5.9,732.0
2025-04-27T15:00,20.1,53,0.2,755.9,5.4,647.0
2025-04-27T16:00,19.0,57,0.1,755.0,8.5,397.0
2025-04-27T17:00,17.2,72,2.2,754.9,7.1,275.0
2025-04-27T18:00,14.2,91,5.2,755.0,7.5,40.0
2025-04-27T19:00,13.7,93,0.1,755.8,3.9,0.0
2025-04-27T20:00,13.9,96,0.1,755.9,6.1,0.0
2025-04-27T21:00,13.5,97,0.0,756.3,3.8,0.0
2025-04-27T22:00,13.1,96,0.0,756.7,1.3,0.0
2025-04-27T23:00,13.0,98,0.0,757.0,2.0,0.0
2025-04-28T00:00,12.7,98,0.0,756.6,1.7,0.0
2025-04-28T01:00,12.9,96,0.2,756.3,0.6,0.0
2025-04-28T02:00,12.4,98,0.4,755.6,2.4,0.0
2025-04-28T03:00,12.3,98,0.3,755.2,1.9,0.0
2025-04-28T04:00,12.1,98,0.4,755.1,1.9,0.0
2025-04-28T05:00,11.6,99,0.3,755.0,1.7,0.0
2025-04-28T06:00,11.6,99,1.3,755.5,1.6,1.0
2025-04-28T07:00,12.1,96,1.0,756.6,1.5,67.0
2025-04-28T08:00,13.8,86,0.1,758.8,1.5,239.0
2025-04-28T09:00,15.8,74,0.1,759.9,3.3,569.0
2025-04-28T10:00,17.4,63,0.4,760.5,5.6,777.0
2025-04-28T11:00,18.7,57,0.2,760.3,9.1,859.0
2025-04-28T12:00,19.1,55,0.2,759.6,12.2,843.0
2025-04-28T13:00,19.9,51,0.2,758.5,11.8,811.0
2025-04-28T14:00,19.8,51,0.1,757.4,11.2,742.0
2025-04-28T15:00,19.6,53,0.1,756.4,10.3,660.0
2025-04-28T16:00,19.5,54,0.1,756.4,8.7,519.0
2025-04-28T17:00,18.2,59,0.2,755.9,8.3,270.0
2025-04-28T18:00,16.4,69,0.0,755.9,5.4,64.0
2025-04-28T19:00,15.4,75,0.0,756.2,5.8,0.0
2025-04-28T20:00,13.7,96,0.2,756.8,0.5,0.0
2025-04-28T21:00,12.9,97,0.0,756.7,4.5,0.0
2025-04-28T22:00,12.2,96,0.0,756.5,5.3,0.0
2025-04-28T23:00,11.4,98,0.0,755.8,3.1,0.0
2025-04-29T00:00,10.9,99,0.0,755.4,3.1,0.0
2025-04-29T01:00,10.7,99,0.0,755.0,2.0,0.0
2025-04-29T02:00,10.0,100,0.0,754.3,2.7,0.0
2025-04-29T03:00,9.5,100,0.0,753.5,2.8,0.0
2025-04-29T04:00,9.3,100,0.0,753.3,1.5,0.0
2025-04-29T05:00,9.1,100,0.0,753.5,4.2,0.0
2025-04-29T06:00,8.6,100,0.0,753.9,6.1,2.0
2025-04-29T07:00,10.6,93,0.0,755.8,4.5,117.0
2025-04-29T08:00,13.8,88,0.0,758.0,1.7,350.0
2025-04-29T09:00,15.9,77,0.0,758.9,1.9,593.0
2025-04-29T10:00,17.5,69,0.1,759.3,2.7,717.0
2025-04-29T11:00,18.7,63,0.0,758.9,4.0,770.0
2025-04-29T12:00,19.7,58,0.1,758.2,3.6,730.0
2025-04-29T13:00,20.5,56,0.1,757.2,5.1,788.0
2025-04-29T14:00,20.2,54,0.1,756.2,8.1,682.0
2025-04-29T15:00,18.4,61,0.6,755.3,6.6,442.0
2025-04-29T16:00,16.6,73,1.9,754.9,4.8,313.0
2025-04-29T17:00,16.2,77,0.7,754.9,1.6,129.0
2025-04-29T18:00,14.0,92,6.2,755.3,3.1,47.0
2025-04-29T19:00,14.0,93,0.5,755.6,5.2,0.0
2025-04-29T20:00,13.6,97,0.6,756.1,2.5,0.0
2025-04-29T21:00,13.2,95,2.4,756.3,3.2,0.0
2025-04-29T22:00,13.2,97,3.3,756.8,3.6,0.0
2025-04-29T23:00,12.9,98,1.7,756.9,2.2,0.0
2025-04-30T00:00,12.6,97,0.9,756.3,1.5,0.0
2025-04-30T01:00,12.4,98,0.4,755.6,3.4,0.0
2025-04-30T02:00,12.2,98,0.3,755.1,2.0,0.0
2025-04-30T03:00,12.1,99,0.4,754.6,2.0,0.0
2025-04-30T04:00,12.0,99,0.4,754.4,3.1,0.0
2025-04-30T05:00,11.9,98,0.3,754.7,0.9,0.0
2025-04-30T06:00,11.7,99,0.2,754.9,2.1,1.0
2025-04-30T07:00,12.4,95,0.1,755.9,1.4,60.0
2025-04-30T08:00,12.6,95,0.9,756.9,3.1,109.0
2025-04-30T09:00,13.9,89,0.8,757.9,2.5,292.0
2025-04-30T10:00,15.3,80,0.5,758.7,3.1,486.0
2025-04-30T11:00,15.0,79,0.5,757.8,3.3,293.0
2025-04-30T12:00,16.4,71,0.2,757.8,3.8,586.0
2025-04-30T13:00,18.5,62,0.1,757.3,5.6,840.0
2025-04-30T14:00,19.2,58,0.1,756.3,5.9,740.0
2025-04-30T15:00,18.9,57,0.0,755.4,4.4,523.0
2025-04-30T16:00,18.7,58,0.0,755.1,4.7,403.0
2025-04-30T17:00,17.4,64,0.0,754.7,5.8,244.0
2025-04-30T18:00,15.2,81,0.6,754.5,5.6,51.0
2025-04-30T19:00,13.7,94,1.5,754.7,0.9,0.0
2025-04-30T20:00,14.6,78,0.0,755.7,3.6,0.0
2025-04-30T21:00,13.7,82,0.0,756.1,2.6,0.0
2025-04-30T22:00,13.0,87,0.0,756.5,5.2,0.0
2025-04-30T23:00,12.6,91,0.0,756.3,2.5,0.0
2025-05-01T00:00,12.0,94,0.0,755.6,2.4,0.0
2025-05-01T01:00,11.5,95,0.0,755.1,2.9,0.0
2025-05-01T02:00,11.3,96,0.0,754.5,1.8,0.0
2025-05-01T03:00,10.6,97,0.0,754.0,0.4,0.0
2025-05-01T04:00,10.1,99,0.0,753.6,1.0,0.0
2025-05-01T05:00,9.5,100,0.0,753.5,1.1,0.0
2025-05-01T06:00,9.4,99,0.0,753.8,3.0,2.0
2025-05-01T07:00,11.1,95,0.0,755.8,2.2,115.0
2025-05-01T08:00,13.7,87,0.0,757.9,1.2,332.0
2025-05-01T09:00,15.3,77,0.1,758.7,1.5,513.0
2025-05-01T10:00,16.7,69,0.2,759.3,2.8,714.0
2025-05-01T11:00,17.6,69,0.0,759.1,6.0,730.0
2025-05-01T12:00,17.8,64,0.0,758.5,8.9,630.0
2025-05-01T13:00,18.9,57,0.1,757.5,9.3,668.0
2025-05-01T14:00,19.3,54,0.1,756.8,8.7,617.0
2025-05-01T15:00,19.0,55,0.1,755.9,7.7,466.0
2025-05-01T16:00,19.1,56,0.1,755.7,5.5,489.0
2025-05-01T17:00,18.0,60,0.0,755.2,3.3,227.0
2025-05-01T18:00,16.0,76,0.1,754.9,5.9,58.0
2025-05-01T19:00,14.7,85,0.0,755.5,4.6,0.0
2025-05-01T20:00,13.1,94,0.3,755.5,3.0,0.0
2025-05-01T21:00,11.9,98,0.1,755.5,3.1,0.0
2025-05-01T22:00,11.9,98,0.0,755.8,2.1,0.0
2025-05-01T23:00,11.7,98,0.0,756.1,3.1,0.0
2025-05-02T00:00,11.4,98,0.0,755.8,3.5,0.0
2025-05-02T01:00,11.6,95,0.0,755.7,1.8,0.0
2025-05-02T02:00,11.4,96,0.0,755.2,1.3,0.0
2025-05-02T03:00,11.2,98,0.0,754.8,1.8,0.0
2025-05-02T04:00,10.9,98,0.0,754.6,2.0,0.0
2025-05-02T05:00,10.5,99,0.0,754.6,1.7,0.0
2025-05-02T06:00,10.4,99,0.0,755.0,2.1,1.0
2025-05-02T07:00,11.1,97,0.0,756.0,2.7,88.0
2025-05-02T08:00,13.6,86,0.0,757.8,2.7,325.0
2025-05-02T09:00,15.5,77,0.0,758.8,2.3,525.0
2025-05-02T10:00,17.7,67,0.0,759.3,4.1,751.0
2025-05-02T11:00,19.8,54,0.0,759.3,6.0,800.0
2025-05-02T12:00,20.4,52,0.1,759.0,8.3,892.0
2025-05-02T13:00,20.2,53,0.2,757.7,10.3,753.0
2025-05-02T14:00,19.1,56,0.1,756.6,10.9,499.0
2025-05-02T15:00,19.0,58,0.0,755.8,4.9,449.0
2025-05-02T16:00,17.4,67,0.3,755.5,3.9,398.0
2025-05-02T17:00,14.9,85,4.4,755.3,5.1,204.0
2025-05-02T18:00,14.4,89,0.1,755.6,2.0,39.0
2025-05-02T19:00,13.6,91,0.8,756.0,2.1,0.0
2025-05-02T20:00,13.4,97,0.1,756.4,0.9,0.0
2025-05-02T21:00,13.1,96,0.1,756.8,5.0,0.0
2025-05-02T22:00,12.8,97,1.0,757.1,1.6,0.0
2025-05-02T23:00,12.6,96,0.8,757.3,0.3,0.0
2025-05-03T00:00,12.2,98,0.2,756.7,3.8,0.0
2025-05-03T01:00,12.1,98,0.1,756.5,2.1,0.0
2025-05-03T02:00,12.1,98,0.2,756.1,1.2,0.0
2025-05-03T03:00,11.7,100,0.1,755.2,1.5,0.0
2025-05-03T04:00,11.4,99,0.0,754.8,0.6,0.0
2025-05-03T05:00,11.4,99,0.0,755.1,0.5,0.0
2025-05-03T06:00,11.4,99,0.0,755.3,0.6,1.0
2025-05-03T07:00,12.3,96,0.0,756.3,2.1,53.0
2025-05-03T08:00,12.9,93,0.5,758.1,2.9,117.0
2025-05-03T09:00,13.6,90,0.3,759.0,3.1,192.0
2025-05-03T10:00,14.3,87,0.2,759.5,5.0,256.0
2025-05-03T11:00,15.9,68,0.1,759.6,9.8,485.0
2025-05-03T12:00,16.6,62,0.1,759.1,12.1,603.0
2025-05-03T13:00,17.0,60,0.1,758.4,11.1,682.0
2025-05-03T14:00,17.0,59,0.0,757.2,11.0,616.0
2025-05-03T15:00,17.1,58,0.0,756.5,9.6,522.0
2025-05-03T16:00,17.4,55,0.0,756.0,9.5,430.0
2025-05-03T17:00,16.8,57,0.0,755.5,8.3,248.0
2025-05-03T18:00,15.5,68,0.0,754.9,4.4,42.0
2025-05-03T19:00,15.1,74,0.0,755.8,1.7,0.0
2025-05-03T20:00,14.1,92,0.0,756.2,2.8,0.0
2025-05-03T21:00,13.2,95,0.4,756.1,1.6,0.0
2025-05-03T22:00,12.8,96,0.7,756.4,0.6,0.0
2025-05-03T23:00,12.1,96,0.0,756.5,2.0,0.0
2025-05-04T00:00,12.0,96,0.0,756.1,0.8,0.0
2025-05-04T01:00,11.8,98,0.2,755.8,3.2,0.0
2025-05-04T02:00,11.8,99,0.1,755.5,3.2,0.0
2025-05-04T03:00,11.2,98,0.0,754.7,2.9,0.0
2025-05-04T04:00,10.7,98,0.0,754.2,2.3,0.0
2025-05-04T05:00,10.3,97,0.0,754.1,1.8,0.0
2025-05-04T06:00,10.0,97,0.0,754.0,0.3,2.0
2025-05-04T07:00,11.9,95,0.0,756.0,1.5,135.0
2025-05-04T08:00,14.1,87,0.0,758.0,1.9,318.0
2025-05-04T09:00,15.7,74,0.1,758.7,3.5,473.0
2025-05-04T10:00,17.5,67,0.1,758.9,2.6,686.0
2025-05-04T11:00,18.5,63,0.1,758.8,2.2,625.0
2025-05-04T12:00,19.6,57,0.1,758.3,2.8,734.0
2025-05-04T13:00,19.8,57,0.2,757.4,6.8,803.0
2025-05-04T14:00,17.1,65,0.3,755.9,11.5,482.0
2025-05-04T15:00,17.6,67,0.7,755.5,0.6,466.0
2025-05-04T16:00,16.6,73,3.4,755.1,5.0,305.0
2025-05-04T17:00,15.0,85,3.2,755.0,5.2,180.0
2025-05-04T18:00,14.0,86,0.2,755.4,2.9,48.0
2025-05-04T19:00,13.3,92,1.0,755.7,2.1,0.0
2025-05-04T20:00,13.2,97,0.9,756.1,3.8,0.0
2025-05-04T21:00,13.0,98,0.7,756.6,5.0,0.0
2025-05-04T22:00,12.8,96,0.1,757.1,2.7,0.0
2025-05-04T23:00,12.5,97,0.0,757.0,1.8,0.0
2025-05-05T00:00,12.2,97,0.0,756.6,3.0,0.0
2025-05-05T01:00,11.8,97,0.0,756.2,3.0,0.0
2025-05-05T02:00,11.8,95,0.0,755.7,1.8,0.0
2025-05-05T03:00,11.7,95,0.0,755.4,0.3,0.0
2025-05-05T04:00,11.6,95,0.0,755.2,2.1,0.0
2025-05-05T05:00,11.6,94,0.0,755.8,0.0,0.0
2025-05-05T06:00,11.5,94,0.0,756.3,2.3,1.0
2025-05-05T07:00,11.9,93,0.0,756.9,2.7,69.0
2025-05-05T08:00,13.6,88,0.0,758.2,3.0,201.0
2025-05-05T09:00,14.7,82,0.3,759.0,3.6,313.0
2025-05-05T10:00,14.8,83,0.6,758.8,4.8,325.0
2025-05-05T11:00,14.9,81,0.2,758.5,6.6,328.0
2025-05-05T12:00,15.7,75,0.2,758.4,6.6,392.0
2025-05-05T13:00,16.9,68,0.4,757.7,9.0,525.0
2025-05-05T14:00,17.1,63,0.0,756.6,8.9,440.0
2025-05-05T15:00,17.4,60,0.0,756.1,6.2,478.0
2025-05-05T16:00,17.3,59,0.0,755.8,4.2,337.0
2025-05-05T17:00,16.3,69,0.0,755.4,3.9,156.0
2025-05-05T18:00,15.2,81,0.0,755.3,3.0,37.0
2025-05-05T19:00,14.2,85,0.0,755.7,2.8,0.0
2025-05-05T20:00,12.2,98,0.0,755.4,3.3,0.0
2025-05-05T21:00,12.1,96,0.0,756.3,3.1,0.0
2025-05-05T22:00,11.8,96,0.0,756.5,2.6,0.0
2025-05-05T23:00,11.4,97,0.0,756.4,2.0,0.0
2025-05-06T00:00,11.1,97,0.0,755.7,0.7,0.0
2025-05-06T01:00,10.9,98,0.0,755.0,1.1,0.0
2025-05-06T02:00,10.1,100,0.0,754.1,0.4,0.0
2025-05-06T03:00,9.6,100,0.0,753.8,0.3,0.0
2025-05-06T04:00,9.2,100,0.0,753.5,0.4,0.0
2025-05-06T05:00,9.1,100,0.0,754.0,1.6,0.0
2025-05-06T06:00,9.2,100,0.0,754.5,1.8,2.0
2025-05-06T07:00,10.4,96,0.0,756.1,3.2,96.0
2025-05-06T08:00,13.2,87,0.0,758.1,3.1,281.0
2025-05-06T09:00,15.2,80,0.0,759.3,4.4,515.0
2025-05-06T10:00,16.7,75,0.1,759.7,2.4,694.0
2025-05-06T11:00,18.2,61,0.1,759.4,6.6,624.0
2025-05-06T12:00,18.8,56,0.1,758.7,6.4,678.0
2025-05-06T13:00,19.7,53,0.1,757.8,5.2,802.0
2025-05-06T14:00,18.5,57,0.1,756.5,9.5,630.0
2025-05-06T15:00,18.2,59,0.1,755.9,1.9,478.0
2025-05-06T16:00,17.1,67,0.0,755.4,4.2,346.0
2025-05-06T17:00,15.3,78,0.2,755.2,7.2,213.0
2025-05-06T18:00,14.4,85,0.1,755.6,1.8,63.0
2025-05-06T19:00,13.2,90,0.8,756.0,2.7,0.0
2025-05-06T20:00,13.3,97,1.0,756.6,3.6,0.0
2025-05-06T21:00,13.1,98,0.9,757.0,3.4,0.0
2025-05-06T22:00,12.9,91,0.6,757.2,0.9,0.0
2025-05-06T23:00,12.6,95,0.1,757.2,1.9,0.0
2025-05-07T00:00,12.3,91,0.0,757.0,3.3,0.0
2025-05-07T01:00,11.6,95,0.0,756.2,4.6,0.0
2025-05-07T02:00,11.2,96,0.0,755.2,4.8,0.0
2025-05-07T03:00,11.2,95,0.0,755.2,4.9,0.0
2025-05-07T04:00,11.3,94,0.0,755.1,3.2,0.0
2025-05-07T05:00,11.3,94,0.0,755.5,0.5,0.0
2025-05-07T06:00,11.1,96,0.0,755.7,1.5,1.0
2025-05-07T07:00,11.8,93,0.0,756.9,3.3,85.0
2025-05-07T08:00,13.1,88,0.2,758.1,2.4,196.0
2025-05-07T09:00,15.3,78,0.1,759.4,3.5,509.0
2025-05-07T10:00,16.4,67,0.1,759.8,6.4,590.0
2025-05-07T11:00,16.9,63,0.1,759.4,9.1,546.0
2025-05-07T12:00,17.4,59,0.0,758.9,9.5,495.0
2025-05-07T13:00,17.8,58,0.0,758.1,10.5,518.0
2025-05-07T14:00,18.1,57,0.0,757.3,8.1,489.0
2025-05-07T15:00,17.6,58,0.0,756.3,6.4,314.0
2025-05-07T16:00,17.5,59,0.0,755.7,2.1,249.0
2025-05-07T17:00,17.1,61,0.0,755.7,2.2,234.0
2025-05-07T18:00,15.4,75,0.0,755.2,1.4,68.0
2025-05-07T19:00,14.2,83,0.0,755.8,3.9,0.0
2025-05-07T20:00,13.0,93,0.0,755.8,4.1,0.0
2025-05-07T21:00,12.3,98,0.0,756.2,1.8,0.0
2025-05-07T22:00,11.7,100,0.0,756.4,1.8,0.0
2025-05-07T23:00,11.4,100,0.0,756.6,3.4,0.0
2025-05-08T00:00,11.6,98,0.0,756.6,2.0,0.0
2025-05-08T01:00,11.7,98,0.0,756.1,1.3,0.0
2025-05-08T02:00,11.5,98,0.0,755.6,1.0,0.0
2025-05-08T03:00,11.1,98,0.0,755.2,1.4,0.0
2025-05-08T04:00,10.6,98,0.0,755.1,1.3,0.0
2025-05-08T05:00,10.0,100,0.0,755.2,1.2,0.0
2025-05-08T06:00,9.6,100,0.0,755.3,0.8,2.0
2025-05-08T07:00,11.1,95,0.0,756.8,2.6,124.0
2025-05-08T08:00,13.7,85,0.0,758.8,3.1,329.0
2025-05-08T09:00,15.8,76,0.0,759.9,2.3,582.0
2025-05-08T10:00,17.7,68,0.0,760.2,4.8,763.0
2025-05-08T11:00,18.8,58,0.1,759.7,7.0,724.0
2025-05-08T12:00,19.9,52,0.1,759.2,7.7,861.0
2025-05-08T13:00,20.5,51,0.2,758.2,4.5,774.0
2025-05-08T14:00,17.3,69,1.4,756.3,10.3,634.0
2025-05-08T15:00,17.7,64,0.2,755.8,4.0,452.0
2025-05-08T16:00,16.7,72,0.2,755.6,7.4,329.0
2025-05-08T17:00,15.5,77,2.0,755.4,0.9,183.0
2025-05-08T18:00,14.1,90,0.0,755.3,2.0,46.0
2025-05-08T19:00,13.7,90,0.0,755.9,0.7,0.0
2025-05-08T20:00,13.0,93,0.0,756.0,0.3,0.0
2025-05-08T21:00,11.9,98,0.4,756.6,4.9,0.0
2025-05-08T22:00,12.3,98,0.0,756.8,0.9,0.0
2025-05-08T23:00,11.0,100,0.0,755.9,0.9,0.0
2025-05-09T00:00,10.9,99,0.0,755.5,2.9,0.0
2025-05-09T01:00,10.4,99,0.0,754.8,1.2,0.0
2025-05-09T02:00,9.6,100,0.0,754.0,3.6,0.0
2025-05-09T03:00,9.3,100,0.0,753.8,5.2,0.0
2025-05-09T04:00,8.9,100,0.0,753.7,2.7,0.0
2025-05-09T05:00,8.4,100,0.0,753.6,2.7,0.0
2025-05-09T06:00,8.4,100,0.0,754.2,1.9,2.0
2025-05-09T07:00,10.5,97,0.0,756.4,1.2,97.0
2025-05-09T08:00,13.4,83,0.1,758.4,2.7,266.0
2025-05-09T09:00,15.6,74,0.2,759.7,4.2,570.0
2025-05-09T10:00,16.8,66,0.1,760.0,6.8,692.0
2025-05-09T11:00,17.9,60,0.1,759.9,10.3,791.0
2025-05-09T12:00,18.6,59,0.1,759.4,11.4,745.0
2025-05-09T13:00,17.8,61,0.0,758.2,12.3,521.0
2025-05-09T14:00,18.5,60,0.0,757.7,12.0,686.0
2025-05-09T15:00,18.5,60,0.0,756.9,12.2,658.0
2025-05-09T16:00,17.9,62,0.0,756.1,11.2,529.0
2025-05-09T17:00,16.9,66,0.0,755.8,9.4,283.0
2025-05-09T18:00,15.3,76,0.0,755.6,5.5,70.0
2025-05-09T19:00,14.6,80,0.0,756.3,5.2,0.0
2025-05-09T20:00,13.5,84,0.0,756.8,3.1,0.0
2025-05-09T21:00,12.8,88,0.0,757.2,3.1,0.0
2025-05-09T22:00,11.8,91,0.0,757.0,3.8,0.0
2025-05-09T23:00,11.0,95,0.0,756.7,4.4,0.0
2025-05-10T00:00,10.3,98,0.0,756.1,4.5,0.0
2025-05-10T01:00,9.9,98,0.0,755.4,4.9,0.0
2025-05-10T02:00,9.8,97,0.0,755.0,4.6,0.0
2025-05-10T03:00,10.1,95,0.0,754.9,3.9,0.0
2025-05-10T04:00,10.0,94,0.0,754.8,4.8,0.0
2025-05-10T05:00,10.2,92,0.0,754.9,5.1,0.0
2025-05-10T06:00,10.3,92,0.0,755.3,5.8,2.0
2025-05-10T07:00,12.2,86,0.0,757.1,7.3,97.0
2025-05-10T08:00,14.6,75,0.0,759.1,6.1,303.0
2025-05-10T09:00,16.5,65,0.0,760.2,7.4,501.0
2025-05-10T10:00,17.3,62,0.0,760.2,11.3,595.0
2025-05-10T11:00,19.2,57,0.0,760.3,15.0,808.0
2025-05-10T12:00,19.5,54,0.0,759.7,15.8,809.0
2025-05-10T13:00,19.8,54,0.0,758.9,14.9,863.0
2025-05-10T14:00,19.5,55,0.2,757.8,13.5,810.0
2025-05-10T15:00,18.9,59,0.2,756.9,11.8,681.0
2025-05-10T16:00,18.3,62,0.0,756.5,11.8,506.0
2025-05-10T17:00,17.0,67,0.0,756.4,11.4,251.0
2025-05-10T18:00,15.4,75,0.0,756.6,9.3,74.0
2025-05-10T19:00,14.4,79,0.0,757.0,7.1,0.0
2025-05-10T20:00,13.0,85,0.0,756.7,6.8,0.0
2025-05-10T21:00,12.1,91,0.0,756.9,4.9,0.0
2025-05-10T22:00,11.7,91,0.0,757.0,7.4,0.0
2025-05-10T23:00,11.4,90,0.0,756.7,5.2,0.0
2025-05-11T00:00,11.5,91,0.0,756.9,3.4,0.0
2025-05-11T01:00,11.2,92,0.0,756.6,3.0,0.0
2025-05-11T02:00,11.3,92,0.0,756.0,4.6,0.0
